Name,Date,Review,Rating,Developer,Website
purkeno,2020-02-20,"Управляющая компания ничего не делает, вопросы не решает, дозвонится невозможно и другим не дает, так как боятся потерять деньги с жильцов из воздуха. Советую уходить в ТСЖ для начала через совет дома, дальше долго не...
нет
в срок вопросы не решаются, управляющий только говорит и ничего не делает. Мастер красивых слов, а не дела.",1,Самолет,Otzovik
Anastasia92bar,2020-02-04,"Уважаемые, будующие соседи !! Если вы любите животных, тогда вам к нам, именно жк люберцы предоставит вам возможность постоянного общения с крысами! Только в нашем жк они спокойно прогуливаются по дорожкам, сидят у подъездов, магазинах...
Нет
Не перечислить",1,Самолет,Otzovik
Oksana9999,2019-09-24,"Повелась на цену и радужное описание жк Томилино 2018, в итоге задержка ключей, каждый день кормят обещаниями, обещали в феврале 2019 в итоге уже сентябрь и до 30 не могут записать на осмотр так как...
Плюсов когда покупаешь *** вылизывают
Все что есть там собраны",1,Самолет,Otzovik
olgitaB,2019-09-18,"по ЖК Томилино просрочены сроки по выдаче более 1500 квартир!!! мы все готовим иски в суд на возмещение неустойки. Ни в коем случае не покупайте квартиры у этого...
ни одного
просроченные сроки сдачи, ужасное качество отделки!",1,Самолет,Otzovik
Аноним1922330,2018-08-25,"Доброго дня! Решил написать отзыв т. к столкнулся с множеством проблем приобретя квартиру в Пригород Лесное. Будьте внимательны приобретая жил. площадь у данного застройщика, тщательно осматривайте квартиру при передаче ключей, огромное количество недоделок. Те люди...
Сумма квартиры не меняется в зависимости от этажа.
Все остальное.",2,Самолет,Otzovik
Аноним2566960,2019-08-14,"В 2017 году долго думали где купить квартиру, на стадии строительство, думали это дешевле и лучше, выбрали район ""Пригород Лесное"" но увы "" Самолет"" это компания врунов причём наглых говорят одни сроки и самое главное...
Менеджер красиво разводит людей
Враньё",1,Самолет,Otzovik
Asvintel,2019-07-15,"Если можно было бы, то я бы ни одной звезды им не поставила. Во-первых, менеджеры по продажам врут по срокам сдачи, снимать квартиру пришлось намного дольше чем планировали. Во-вторых, отделка плохая, всё криво сделано, но...
Нет
Сплошные минусы",1,Самолет,Otzovik
Аноним1771142,2018-05-21,"В 2016 году оплатил новостройку в ""Пригороде""Лесное"". Вчера, 16.05.18 г., получил письмо от застройщика с односторонним актом приема-передачи квартиры. До этого было два осмотра квартиры и в обоих случаях были выявлены протечки в трубах водоснабжения...
нет
сроки сдачи объектов не выдерживаются, качество работ крайне низкое",1,Самолет,Otzovik
Shredinger1101,2018-03-19,"ЖК Внуково 2016 расположен в 14 км. от МКАД. Застройщиком является Самолёт Девелопмент. Первая очередь строительства была сдана собственникам в начале 2017 года. Квартиры продавались с отделкой и без. Те, которые с отделкой, имеют некоторые...
Квартиры эконом варианта
Долго добираться до метро, отсутствие магазинов первой необзодимости",2,Самолет,Otzovik
Аноним1846457,2018-07-09,"Добрый день ! Не могу никак добиться исправления дефекта в отделке от застройщика Самолёт, отфутболивают как могут! Ужасное отношение сотрудников в отделе заселения, деревенские хабалки сидят и грубят! Вообщем просто один...
Дёшево
Сотрудники",1,Самолет,Otzovik
mishana123,2018-03-30,"Комппния в моих глазах упала ниже плинтуса. Уважения никакого, работать не умеют, на месяц задержали сдачу, уведомления не было о задержке, людей кинули, в апп написали что неустойку платить не будут и без подписи не...
Их нет
Один большой минус",1,Самолет,Otzovik
ira-1967,2018-03-20,"Положительные отзывы об этой компании писать могут только их же пиар-менеджеры. Не верьте и не покупайте у них квартиры!!! Все настолько безобразно сделано, что трудно даже перечислить. Всё течёт, всё сыпется, отказывается, отрывается, дует изо...
Только цена
Всё остальное",1,Самолет,Otzovik
Guest 3333,2019-04-28,"дорогу до сих пор не построили, срок передачи ключей задержали, качество стройки ужасное. Клиентоориентированность 0! Неустойку по договору в досудебном порядке не...
расположение при условии того, что построят дорогу
сроки, качество, работа сотрудников",1,Самолет,Otzovik
pioner222,2019-04-17,"Приобрели однокомнатную квартиру в ЖК ""Люберцы 2016"" в 2017 году. Оформили все быстро, вопросов нет. Квартира приобреталась для проживания моей Мамы. В марте 2019 Мама умирает. Узнаю у натариуса, что для оформления наследства требуется справка...
природа рядом
см. отзыв",1,Самолет,Otzovik
МТВ0410,2018-10-27,"Купили квартиру в Люберцы 2017. Было много косяков, устранять которые никто и не собирается. С момента написания заявления прошло уже 5 месяцев и тишина. Обращаться к застройщику и УК бесполезно. По телефонам...
Нет
Хамство, обман",1,Самолет,Otzovik
89260384040natka,2018-09-19,"Сегодня приехали в отдел продаж ЖК Большое Путилково, пообщались с менеджером Лолой и договорились что она передаст мои Контакты сотруднику который пообщается со мной по ипотеке, договорились о звонке на 19:00. В итоге никто не...
Нет плюсов
Забивают х... на клиентов (",1,Самолет,Otzovik
dbrekz780,2017-12-12,"Отвратительно подается информация, не смогла к вам доехать из за неверного информирования о корпоративном транспорте! Неверно сказали время отправки от Мякинино, я прождала 15 минут! Затем перезвонила, а девушка по имени Татьяна невозмутимо предложила подождать...
Нет
Одни минусы",1,Самолет,Otzovik
Katya9308,2019-02-28,"Не заинтересованность сотрудников в ваших вопросах! Нужны только ваши деньги. Ошибка менеджера по ипотеке вылилась нам в огромные проблемы! Теперь на протяжении 2-х месяцев я не могу подавать документы на ипотеку ни в один...
Нет
Куча",1,Самолет,Otzovik
Mariya 14,2018-02-09,"Хочу написать несколько слов об этом компании ""Самолет девелопмент"" Купили квартиру летом 2015 году в самолете Люберцы 2016, так вот все оплатили и обещали, что получим квартиру в октябре 2016 г. Настал октябрь 2016 звонили...
Красивые детские площадки
Нет мест в детском саду и пробки",2,Самолет,Otzovik
Naidien,2017-05-10,"Покупал квартиру в Пригород Лесное, на данный момент жду пока достроится. Предположительно заселение в ноябре. Сроки у этой компании всегда выполняются, строят быстро и качественно, бывают конечно косяки по отделке, но не кретично. На месте...
Быстро,качественно,надёжно,очень не дорого
Нет",5,Самолет,Otzovik
Щукина Наталья,2015-12-15,"Купила у них квартиру в январе 2014. Сначала все шло хорошо, дома построили, ремонт сделали, мы с нетерпением ждали заселения. 1. Обещанная дата сдачи - 30 сентября 2015 - вечером вывесили на сайте объявление что...
Дома сдали вовремя
некомпетентные сотрудники, не выполнение обещаний перед клиентом, нервотрепка",2,Самолет,Otzovik
Lixan86,2015-12-02,"Зашла на официальный сайт ""Самолет девелопмент"", прочитала, что они там про себя написали и стало смешно: ""Одним из первоочередных принципов работы компании «Самолет Девелопмент» является ориентация на самые высокие стандарты на каждом этапе своей деятельности:...
Построили в заявленные сроки
очень много!",3,Самолет,Otzovik
Аноним1032649,2016-11-22,"Мы с мужем довольно долго выбирали квартиру, но в итоге решили купить в Люберцах 2016 (очень привлек срок сдачи, т. к. живем на съемной квартире). Ознакомились с проектами, со всеми документами, почитала отзывы (как и...
Дом сдали в срок
все остальное - один огромный минус",1,Самолет,Otzovik
maksimiliano0308,2021-07-17,"Решили купить квартиру в ЖК Новое Внуково застройщик Самолет Девелопмент. Пересмотрели множество предложений на рынке, интересовал район ЗАО, ЮЗАО, ЮАО, ну и конечно ТИНАО города Москвы, как инвестиционно привлекательный. Рассматривали такие ЖК: Восточное Бутово, Бутово...
Расположение, экология, Москва, цена оптимальная в этом районе.
Долгострой, слабая инфраструктура.",4,Самолет,Otzovik
NatMart,2017-02-21,"Купили квартиру в ЖК Люберцы 2016 весной прошлого года. В графике ставили готовность дома сентябрь 2016. Шли месяцы, мы терпеливо ждали. И дождались наконец заветного письма с приглашением на просмотр. В условленное время радостно побежали...
Дешевые цены на жилье.
Хаос, некомпетентность сотрудников, пустые обещания ради продаж.",1,Самолет,Otzovik
EK31,2016-12-12,"Я подписала акт приемки передачи квартиры в офисе компании застройщика «Самолет Девелопмент» 06.12.2016., после чего эти акты так же были переданы в УК «Самолет Сервис», но УК заставляет меня оплатить авансом коммунальные платежи за 4...
Плюсов нет
Отвратительная компания, которая занимается шантажом и вымогательством",1,Самолет,Otzovik
Аноним652989,2015-12-08,"Полностью согласна с предыдущими отзовами про ""отработанный материал"". Мало того что обманывают! Предоставляют документ, в котором ты должен заплатить огромную сумму за лишние кв см. Но мы то знаем, что ничего лишнего там нет. Так...
нету
Хамское отношение, свинство, обман, развод на деньги, невыполненные обещания",1,Самолет,Otzovik
Аноним1318651,2017-06-27,"Хочу поделится опытом покупки квартиры у ""Самолет Дивелопмент"" (Люберцы 2015). Купил однушку в 2017г, ул. Вертолетная. Минусы: - в компании работаю не квалифицированные сотрудники, текучка, банально не умеют вежливо обращаться к клиенту, который покупает не...
Ни одного для себя, только разочарование в покупке!
Сплошные! Минусы в комментарии!",1,Самолет,Otzovik
Аноним1065718,2016-12-15,"Добрый день, уважаемые покупатели! Вот Вы жалуетесь на рядовых сотрудников компании Самолет-Девелопмент. Надо всегда в таких случаях идти в офис и писать Генеральному директору или собственнику. Моя доля куда хуже ! Я купила в Сходне...
Сдали почти в срок- хорошо.
структура управления и контроля",4,Самолет,Otzovik
Аноним933960,2016-09-21,"Прочитала тут отзыв про Якова и с чем то соглашусь с чем то нет, во-первых сделка и правда быстрая и хочу заметить за оформление очень низкие уены на минуточке в МИЦЕ и т. п 70000...
Дешевое оформление, быстрая сделка, дешевое жилье
Впаривают то что не нужно, качество квартир не понятное",4,Самолет,Otzovik
Аноним1072275,2016-12-20,"Купили квартиру в Люберцах 2015. Отделка ужасная, нужно все заново переделывать. Не покупайте у Самолета квартиры с отделкой, это выброшенные деньги. Акт не подписали. Обратились в суд гарант к ИП Косарев. Суд первой инстанции отказал...
Дом построен
Отделка-ужас",1,Самолет,Otzovik
Аноним1215659,2017-04-03,"Объект построили в срок, но если вы берёте без отделки! Отделку не успевают в срок! При этом все равно наглым образом вынуждают подписывать акт приема-передачи, приводят в совершенно непригодную для проживания квартиру, где имеются даже...
Сроки строительства дома соблюдены
Отделка отвратительная, с отделкой срок нарушен на 1,5 месяца, вынуждают принимать плохое качество ! Менеджеры ужасные!",1,Самолет,Otzovik
Умнаядура,2016-11-18,"Правдивой информации - минимум. ""Менеджеры"" - говорящие головы, озвучивают только то, что им велели их содержатели... ""Самолет"" - никакой не ""Самолет"", а несколько фирм-однодневок, никак между собой не связанных. Вместо ""гены - лица ""на доверии""...
дом стоит...
дом не сдают. врут. не дают правдивую инфу.",2,Самолет,Otzovik
Евгений82,2017-06-23,"Купил квартиру в ЖК Люберцы 2015. Квартиру принял в декабре (несмотря на рекламные ""ВЫДАЧА КЛЮЧЕЙ В СЕНТЯБРЕ!!!"") этот момент в целом ожидал, т. к. в договоре прописали крайний срок февраль 2016. Естественно сыграло свою роль...
Построили и сдали. Замечательные дворы.
Менеджеры по работе с клиентами. Отделка. Инфраструктура. Управляющая компания.",2,Самолет,Otzovik
fatik,2017-05-05,"Хамское отношение менеджеров, свинство, обман, развод на деньги. Как только поступили деньги на их счет, понеслось. Менеджер еле отвечала на наши вопросы. Дозвонится с трудом можно было, до сотрудников. Так как жила на квартире накопила...
нет совсем
одни минусы",1,Самолет,Otzovik
Аноним1028561,2016-11-19,"Купили квартиру в рассрочку и получили сюрприз: нам отказывают в заселении пока не оплатим остаток, получается купили по предоплате, хотя менеджер уверял в заселении по факту...
нет
Квартиру видели плитка кафель отколота, стекла треснуты, На двери вмятина, окна вставлены не правильно (вернее вообще не вставлены в крепежи) щели в несколько см, трубы текут.",1,Самолет,Otzovik
Mira17fss,2020-06-16,"Компания Самолёт Девелопмент объектом которой является ЖК Пригород Лесное нарушает сроки выдачи ключей указанные в ДДУ. Никаких внятных и понятных комментариев по этому поводу не даёт. На выставленную претензию реакция...
Нет
Высокая стоимость, несоблюдение сроков передачи ключей, отсутствие коментариев",1,Самолет,Otzovik
Отзовишек,2017-02-19,"По договору сдача 28.02.2017. Квартиру покупали с отделкой от Застройщика. Сегодня 18.02.2018 г. Самолет Девелопмент прислал уведомление о том, что квартира готова и мы должны Ее принять в течении 7 дней. Уведомление датировано 11 декабря...
Расположение
Отделка",2,Самолет,Otzovik
